vehicle_id,vehicle_type,distance_km,avg_speed_kmph,load_kg,traffic_index,road_gradient,weather,fuel_consumed_l
TS10-RU-1930,bus,10.8,72.7,5984,0.833,0.0841,clear,11.57
TS07-DO-6705,ev_van,14.0,35.6,1230,0.159,0.0836,clear,1.67
TS07-WH-6943,truck,47.5,16.0,1802,0.981,0.0829,fog,46.32
TS10-AW-9732,truck,33.9,84.5,3607,0.516,0.0282,rain,22.34
TS11-DK-3092,truck,12.1,60.9,4904,0.92,0.0215,fog,7.56
TS09-ZT-7938,bus,25.1,75.0,218,0.529,0.0049,clear,12.75
TS09-YX-8258,bus,10.7,62.1,1941,0.187,0.0074,rain,5.35
TS11-QC-3560,van,23.7,54.9,1702,0.351,0.0539,fog,7.73
TS10-IE-9524,ev_van,25.8,75.9,1797,0.221,0.0954,rain,3.84
TS09-WH-4235,truck,9.4,14.7,2644,0.264,0.0527,fog,6.76
TS08-JL-3678,van,6.4,37.9,1331,0.89,0.0295,rain,2.69
TS11-IL-8745,truck,53.3,64.1,1926,0.377,0.0091,clear,22.42
TS09-AA-4924,truck,53.6,90.3,2486,0.183,0.0582,clear,34.5
TS10-YD-5883,bus,3.1,44.7,4187,0.365,0.0053,rain,1.94
TS08-LL-3811,truck,39.5,92.9,2831,0.617,-0.0088,fog,25.34
TS07-BN-3020,van,8.3,74.7,983,0.201,-0.0088,rain,2.18
TS08-CB-2140,van,49.2,52.2,1036,0.051,0.0821,clear,14.35
TS08-EG-3717,van,53.1,47.6,1915,0.872,0.0259,rain,21.1
TS08-AD-9550,bus,38.1,22.7,3453,0.239,0.0928,rain,37.54
TS10-DH-4447,van,37.9,63.1,1339,0.936,0.0396,clear,14.07
TS11-WU-1959,bus,24.2,16.3,3867,0.047,0.063,clear,20.94
TS09-MQ-8602,truck,17.2,47.6,5214,0.651,0.0792,fog,12.56
TS08-OG-2892,truck,31.5,31.7,302,0.665,0.0849,clear,19.18
TS08-TL-7131,van,10.6,91.4,1149,0.156,-0.0005,clear,3.36
TS10-JY-1416,ev_van,41.3,42.2,762,0.665,0.006,clear,4.09
TS11-AJ-8427,truck,29.8,52.6,6667,0.388,-0.002,clear,15.59
TS10-IX-2239,van,13.1,43.2,971,0.382,0.0335,rain,4.21
TS10-NF-9286,van,36.5,23.4,1088,0.877,-0.0014,fog,13.46
TS10-AC-1505,van,48.3,41.3,1706,0.952,0.0581,rain,21.91
TS09-KS-7083,bus,36.6,76.7,3375,0.17,0.0235,fog,23.24
TS07-MU-9077,van,33.2,63.6,2471,0.684,0.0957,rain,16.29
TS08-BD-4060,van,51.3,48.3,1286,0.155,0.078,clear,15.4
TS09-JC-4060,ev_van,3.6,80.1,847,0.035,0.0669,clear,0.38
TS08-MC-8114,truck,38.2,12.3,4944,0.15,0.0626,clear,31.3
TS09-IX-7699,ev_van,26.4,80.6,1875,0.635,-0.0152,clear,3.21
TS07-DA-6045,truck,14.0,16.9,7942,0.726,-0.01,clear,11.36
TS08-JN-5852,van,58.8,84.2,1931,0.507,0.0319,rain,25.93
TS07-CU-9580,truck,26.0,90.6,4028,0.952,0.0898,clear,25.5
TS11-XM-8436,truck,22.1,80.0,1238,0.764,-0.0087,clear,11.17
TS11-XD-2320,truck,12.6,13.6,7898,0.162,0.0304,clear,10.42
TS09-NY-3860,bus,59.9,55.7,4173,0.208,0.0753,fog,43.37
TS11-XZ-2704,truck,51.8,80.8,1487,0.596,0.0184,clear,27.85
TS08-FT-7179,truck,7.0,57.2,3785,0.333,0.0915,rain,4.24
TS09-CN-7590,bus,35.2,41.9,3450,0.001,0.0922,clear,22.6
TS09-GP-6947,bus,11.4,51.1,1458,0.024,-0.0132,clear,4.41
TS09-WI-6485,van,43.8,18.7,2251,0.408,0.054,clear,20.64
TS11-FH-1442,ev_van,30.6,53.2,1696,0.524,-0.0025,clear,3.0
TS08-BT-1799,van,9.3,14.3,854,0.653,0.0329,clear,4.23
TS10-PZ-4133,truck,34.8,65.5,7920,0.763,0.0877,clear,31.02
TS08-GN-2973,truck,54.9,44.4,7600,0.969,-0.0112,rain,36.53
TS07-YR-2069,ev_van,22.4,27.9,811,0.839,0.0925,clear,3.58
TS10-HE-5242,truck,5.9,13.4,3646,0.356,0.0993,clear,5.62
TS10-AJ-9287,bus,56.9,88.5,5390,0.535,0.0604,clear,58.38
TS08-CL-7141,ev_van,11.1,58.2,1134,0.216,0.0228,fog,1.06
TS11-QB-8280,ev_van,30.1,65.7,2396,0.969,0.0101,clear,4.18
TS10-QX-7923,bus,34.0,76.7,1362,0.535,0.0319,clear,21.02
TS08-KN-5397,van,16.5,64.0,2227,0.25,0.0016,rain,5.11
TS10-SC-6115,bus,13.1,46.3,3677,0.724,-0.0176,clear,7.52
TS07-NK-2849,van,9.4,64.1,1169,0.488,-0.0125,clear,2.56
TS11-GB-4226,truck,7.0,33.0,5799,0.997,0.0596,clear,5.51
TS10-AM-4755,truck,32.0,58.6,389,0.075,-0.0175,fog,9.88
TS11-AA-6084,van,51.0,29.1,846,0.335,0.0162,fog,16.07
TS07-SH-6058,truck,10.2,88.1,2238,0.942,0.0612,clear,8.18
TS07-SN-1000,van,42.9,54.3,529,0.461,0.001,clear,10.52
TS08-BB-7285,bus,26.5,31.4,397,0.312,0.0199,clear,13.58
TS09-UG-7458,ev_van,5.0,65.1,1012,0.605,-0.0162,clear,0.45
TS10-RV-7365,van,33.6,19.5,811,0.664,-0.0065,fog,12.65
TS10-TL-7518,bus,17.4,48.0,971,0.093,0.0071,clear,7.34
TS11-TP-1666,van,37.5,83.9,640,0.259,-0.0049,clear,10.18
TS09-BC-4249,truck,22.9,75.7,6645,0.309,0.0366,clear,14.47
TS09-NX-7862,bus,41.0,70.4,750,0.246,-0.0048,fog,18.61
TS09-IS-3475,truck,55.4,51.1,5854,0.383,0.0166,clear,27.67
TS11-UR-3243,ev_van,16.9,49.1,324,0.335,0.0668,clear,1.67
TS10-VB-2594,van,56.6,12.9,314,0.731,0.0585,clear,26.31
TS09-JS-4609,ev_van,14.6,61.8,1217,0.599,0.026,clear,1.53
TS11-HJ-1030,ev_van,7.0,59.9,1078,0.429,0.0917,clear,0.82
TS08-GT-4038,ev_van,14.0,12.4,1455,0.2,0.0745,fog,2.52
TS08-IO-8069,truck,49.5,23.4,5681,0.421,0.0529,rain,40.12
TS11-BV-4500,ev_van,41.6,13.0,913,0.18,0.0324,rain,6.22
TS11-AQ-9374,van,58.3,33.0,744,0.952,-0.0128,clear,18.6
TS07-UC-9838,bus,43.5,12.3,4968,0.174,0.0295,clear,39.82
TS10-XX-3841,van,26.5,46.6,663,0.859,0.0454,rain,9.31
TS09-RE-3758,truck,53.9,51.5,6428,0.616,0.0989,clear,40.42
TS07-XG-4696,truck,57.6,48.3,4780,0.811,0.0942,rain,46.88
TS09-JU-9225,truck,48.1,28.5,2457,0.889,-0.0065,clear,27.44
TS09-VC-9696,truck,34.7,55.5,2651,0.804,0.0975,clear,22.87
TS07-BA-3189,bus,50.1,79.6,2350,0.589,0.0706,clear,38.96
TS11-HU-4818,ev_van,13.2,36.2,1559,0.267,0.0618,fog,1.8
TS07-MG-3622,van,54.3,37.9,2943,0.66,0.0884,fog,29.03
TS09-UP-3008,bus,60.0,57.1,2046,0.005,0.019,clear,25.45
TS10-SG-8665,bus,40.9,31.4,5663,0.377,0.0279,clear,30.94
TS11-PH-4187,bus,14.2,40.0,1390,0.858,0.0845,rain,11.74
TS09-EH-2208,truck,11.2,49.6,1081,0.581,-0.0075,rain,5.06
TS07-TD-5221,van,57.7,44.1,1690,0.261,0.0651,clear,19.32
TS09-BV-9853,truck,52.7,79.9,7817,0.892,0.0772,fog,53.15
TS10-RG-8596,van,45.7,82.5,1558,0.015,0.0862,fog,18.53
TS10-LS-9597,van,57.1,45.4,2440,0.883,0.0063,clear,21.87
TS10-FI-2666,van,31.7,49.2,1523,0.759,0.0615,clear,12.32
TS08-XE-9024,ev_van,53.6,91.4,2155,0.146,-0.0097,clear,6.63
TS08-MN-2131,truck,12.3,53.8,6539,0.063,0.0833,fog,7.24
TS07-HB-7786,ev_van,13.4,94.4,1778,0.951,0.0378,clear,2.57
TS09-VW-4128,van,32.2,75.3,1923,0.067,0.0549,fog,10.8
TS11-BL-6990,van,22.0,33.9,1651,0.974,0.0822,rain,11.74
TS09-TW-4815,van,27.7,31.0,2879,0.421,0.0407,rain,12.76
TS08-PW-9885,van,48.5,25.2,1761,0.354,0.041,clear,18.99
TS11-GF-6156,ev_van,6.0,78.9,975,0.65,0.0358,clear,0.75
TS09-PY-5941,bus,44.1,37.5,5317,0.496,0.0521,fog,37.0
TS08-WL-6444,van,8.0,68.1,2048,0.39,0.0661,clear,2.99
TS07-NL-2107,van,51.3,56.8,1763,0.64,0.0766,fog,20.82
TS08-SE-2188,bus,14.5,80.6,4157,0.35,-0.0164,clear,8.83
TS07-AL-5396,ev_van,44.9,74.3,1002,0.034,0.0218,rain,4.33
TS10-ON-9990,bus,36.7,17.3,2641,0.825,0.0319,clear,33.17
TS08-SC-8636,van,25.0,40.1,748,0.515,-0.0082,clear,6.52
TS08-JD-5579,truck,18.2,55.2,6869,0.687,0.0702,clear,13.19
TS08-ZE-4756,truck,6.3,78.7,5392,0.575,0.0427,fog,4.63
TS11-UT-5733,van,23.1,71.3,2508,0.614,-0.0198,clear,7.51
TS11-FV-6223,bus,14.4,57.6,2041,0.219,0.0558,clear,8.03
TS08-FN-1027,bus,10.7,79.1,5974,0.935,0.0207,rain,10.81
TS10-GK-2738,truck,45.1,48.1,2986,0.448,0.0672,rain,27.17
TS09-JE-8996,bus,15.1,16.6,2252,0.92,0.0016,rain,14.39
TS10-KB-8605,van,15.7,84.3,2890,0.807,-0.0199,clear,6.51
TS10-OP-1068,ev_van,22.4,55.7,1707,0.72,-0.0096,clear,2.26
TS09-EQ-9380,truck,29.4,79.1,7481,0.46,0.0328,clear,21.15
TS09-PR-9364,van,32.3,44.5,1945,0.023,0.0698,fog,10.61
TS07-IG-7448,bus,40.9,60.8,1630,0.315,0.0525,fog,23.31
TS09-UM-9780,van,36.5,39.5,1294,0.665,-0.0182,rain,11.28
TS10-AZ-9569,bus,30.5,46.0,5182,0.331,0.051,clear,21.38
TS07-KZ-8541,bus,25.5,24.2,3039,0.099,0.0379,fog,18.81
TS09-OA-6081,bus,18.1,73.6,4312,0.518,0.0756,clear,15.05
TS10-JH-8455,van,43.5,35.3,666,0.154,0.0108,clear,10.57
TS09-GJ-5429,bus,21.1,37.0,2519,0.306,0.0663,clear,14.11
TS08-OW-7681,bus,51.4,41.4,5069,0.502,0.0558,rain,44.31
TS08-MO-7121,van,36.4,47.9,2835,0.116,0.0548,clear,12.68
TS10-MI-6933,van,39.1,59.8,1108,0.113,0.0287,clear,9.99
TS07-RX-7384,truck,32.0,68.7,1546,0.21,-0.0185,rain,11.97
TS09-VN-5865,van,55.9,68.1,266,0.592,0.0025,rain,15.78
TS11-FU-7116,ev_van,27.0,47.2,493,0.933,0.0813,clear,3.24
TS09-CT-2970,truck,27.3,52.0,6718,0.239,0.054,clear,15.34
TS11-UJ-4915,van,53.9,23.6,1476,0.72,0.0494,rain,26.86
TS07-MB-9885,truck,37.5,55.3,2475,0.189,0.0431,clear,16.18
TS10-GU-1175,van,28.6,84.8,2372,0.636,-0.0108,clear,11.09
TS09-CB-3200,truck,17.9,50.2,6389,0.138,0.0217,fog,8.9
TS08-SX-7981,van,17.0,89.9,1214,0.845,0.0543,rain,9.06
TS10-OJ-3295,truck,48.7,24.9,7231,0.743,-0.0049,clear,35.78
TS11-NO-1134,bus,18.9,73.2,2886,0.681,0.0905,clear,15.79
TS09-RM-6528,ev_van,3.3,70.8,801,0.015,-0.0113,rain,0.25
TS11-AX-8352,bus,4.1,68.6,5419,0.836,0.0616,clear,3.72
TS09-TB-3773,ev_van,58.8,67.0,552,0.151,0.0161,rain,5.18
TS07-QW-6412,ev_van,34.9,13.9,2491,0.533,0.0836,rain,8.72
TS10-DY-2739,ev_van,30.9,73.6,1610,0.777,0.0792,clear,4.74
TS09-RW-9401,truck,55.3,53.5,7340,0.632,0.02,clear,34.1
TS09-OK-6109,van,23.0,55.5,701,0.819,0.0355,clear,7.22
TS10-QP-4964,truck,48.3,16.2,3235,0.709,0.0951,rain,51.64
TS07-BK-4568,bus,44.1,27.6,5265,0.756,0.0529,rain,47.99
TS10-XS-8243,ev_van,30.2,87.6,2125,0.299,-0.0193,rain,3.83
TS09-YY-2375,van,47.2,38.2,2641,0.379,0.0733,clear,21.05
TS10-NZ-6261,bus,58.0,44.7,1827,0.501,0.0234,clear,31.45
TS07-FD-2808,bus,14.4,27.7,3782,0.586,0.0131,rain,11.76
TS07-UM-7045,van,4.0,64.5,1291,0.692,0.0799,clear,1.62
TS11-QM-3402,van,49.8,73.5,1098,0.556,0.0961,fog,21.67
TS10-NT-1207,bus,26.0,88.5,3217,0.71,-0.0126,clear,18.88
TS07-DR-5663,ev_van,34.0,58.7,1845,0.151,0.0268,clear,3.23
TS08-IP-9690,truck,15.7,34.9,4244,0.395,0.0136,rain,8.58
TS11-MR-1751,truck,51.0,17.9,1998,0.913,0.0877,rain,52.28
TS11-AI-7526,van,44.1,34.1,2461,0.217,0.0841,clear,17.94
TS11-ER-2690,ev_van,57.3,63.3,2449,0.144,0.0881,clear,7.69
TS07-LO-3376,truck,30.1,92.9,3030,0.745,-0.0149,rain,19.95
TS11-QL-5370,truck,58.7,18.6,6824,0.194,-0.014,clear,38.8
TS09-CP-8061,truck,32.1,44.2,6938,0.458,0.0462,clear,19.59
TS09-LX-6496,ev_van,38.4,67.4,799,0.712,0.0,rain,3.99
TS08-AV-6636,truck,41.4,59.7,5701,0.485,-0.0065,clear,20.85
TS10-HE-5448,bus,30.9,66.1,5643,0.902,0.0112,rain,25.61
TS10-HN-9965,ev_van,35.1,50.4,1902,0.878,0.0651,clear,5.23
TS08-GG-9214,truck,15.7,34.2,434,0.503,0.0606,rain,8.92
TS09-XY-4788,van,23.7,52.1,1893,0.961,0.0742,clear,10.57
TS07-HO-4428,bus,43.0,43.7,4715,0.292,-0.0125,clear,24.15
TS07-ZH-6568,van,5.2,70.9,1931,0.234,0.072,clear,1.87
TS11-OS-1323,bus,42.9,26.2,367,0.67,0.0389,clear,30.37
TS10-WX-1754,bus,20.3,53.2,897,0.573,0.0176,rain,11.23
TS08-BX-3473,truck,18.5,91.6,6453,0.251,0.0532,clear,15.6
TS09-MR-9056,van,42.5,56.1,1567,0.371,0.0759,clear,14.32
TS08-UH-2778,van,15.3,31.7,2882,0.233,-0.0075,fog,5.23
TS07-JO-8021,truck,57.8,89.7,3437,0.237,0.0769,clear,41.2
TS11-NK-2570,bus,59.5,32.3,4966,0.368,0.0483,clear,45.56
TS11-KT-6632,ev_van,29.1,74.3,282,0.924,0.0544,clear,3.63
TS11-ZS-6955,truck,25.9,21.1,6760,0.835,0.0855,rain,29.57
TS07-AO-7344,truck,7.5,82.7,6901,0.512,0.0652,clear,5.93
TS10-GN-8758,van,47.4,27.0,1214,0.478,0.05,clear,18.02
TS07-JY-2796,truck,12.3,44.7,2614,0.031,0.0203,rain,5.11
TS08-MR-3296,truck,56.2,92.1,7297,0.462,0.0412,clear,50.15
TS10-GJ-6158,bus,59.5,60.1,4711,0.624,0.0804,fog,52.66
TS07-TR-8513,truck,10.0,33.9,4864,0.779,0.0995,clear,8.34
TS08-KX-1601,bus,41.9,12.1,2731,0.356,0.0707,clear,41.13
TS09-ML-4903,van,29.6,12.6,2754,0.919,0.0748,clear,21.82
TS10-FX-9064,van,33.8,34.8,2292,0.84,0.0639,clear,17.2
TS07-ZG-1465,truck,13.2,55.7,3451,0.082,0.072,clear,6.39
TS08-UV-6810,van,44.2,52.2,1591,0.903,0.0092,clear,15.09
TS11-GW-6715,truck,12.5,88.5,968,0.223,0.0309,clear,6.51
TS07-DG-1624,van,53.5,75.4,2470,0.923,0.0467,fog,28.33
TS08-ZG-6726,bus,28.9,88.8,5082,0.631,0.0459,fog,29.72
TS11-GS-5049,van,39.2,54.5,1196,0.412,0.0517,clear,12.4
TS08-YR-4948,truck,55.5,49.1,2615,0.436,0.0968,clear,31.74
TS11-XU-8818,truck,45.1,59.0,2167,0.563,0.0826,fog,28.82
TS08-IG-7263,bus,33.8,42.9,1206,0.844,0.0793,clear,25.22
TS11-RP-7940,truck,26.0,29.5,7593,0.837,0.0796,clear,23.67
TS07-JS-1470,truck,29.3,81.4,6120,0.415,0.0752,rain,23.81
TS11-EU-6548,van,22.5,68.5,1414,0.849,0.0615,clear,9.28
TS11-UN-7803,van,56.9,39.0,508,0.472,0.0108,clear,15.43
TS08-PX-1762,truck,17.4,49.0,1288,0.418,0.0827,fog,9.63
TS08-AN-8038,ev_van,26.3,30.7,1833,0.243,0.0136,clear,2.98
TS07-OK-8043,van,47.4,58.7,769,0.828,0.067,rain,17.99
TS08-EC-4666,ev_van,23.8,41.7,1000,0.62,-0.0067,fog,2.44
TS09-XM-2544,van,53.5,84.7,2880,0.431,0.0457,clear,24.79
TS10-BI-6880,van,16.9,55.9,1827,0.662,0.0183,fog,5.81
TS08-PL-9567,bus,4.8,46.2,4888,0.861,0.0645,clear,4.14
TS08-XQ-7744,van,38.8,74.2,491,0.198,0.0826,fog,12.5
TS07-AS-5323,ev_van,32.0,87.1,960,0.392,-0.0181,clear,3.22
TS08-XI-4902,truck,56.2,79.8,7186,0.38,-0.0063,clear,32.31
TS10-ZX-6871,truck,27.1,53.1,6522,0.076,0.0911,rain,17.75
TS07-CS-5582,truck,10.7,41.6,5843,0.334,0.0087,fog,5.52
TS07-SY-1588,ev_van,21.8,67.0,1551,0.762,0.0677,rain,3.34
TS11-IK-7453,bus,25.4,79.8,1760,0.253,0.0775,rain,18.67
TS08-EZ-4134,van,36.2,93.2,1839,0.811,0.0689,fog,22.4
TS07-RF-7979,van,18.6,50.0,342,0.955,-0.0161,clear,4.75
TS07-NK-9610,ev_van,34.4,67.5,665,0.224,0.0683,fog,3.55
TS09-YG-5260,truck,54.8,36.3,4242,0.41,0.0954,clear,38.98
TS11-EY-7955,van,27.2,19.3,206,0.131,0.0243,clear,8.04
TS10-GV-8584,ev_van,40.1,33.0,734,0.692,0.0652,clear,5.33
TS08-PB-4546,truck,16.0,13.2,1388,0.482,0.0132,fog,10.93
TS07-OO-5794,van,48.7,54.3,1167,0.589,0.0997,clear,18.38
TS10-YF-2929,bus,18.4,43.0,5178,0.779,0.005,clear,12.75
TS08-YC-1282,van,36.0,68.3,2853,0.776,0.0167,clear,14.11
TS07-TP-9276,bus,20.1,63.1,1157,0.516,0.0001,clear,10.07
TS08-KO-1657,truck,6.8,25.9,2002,0.882,0.0946,clear,5.62
TS11-UD-8584,truck,21.2,67.9,6806,0.932,0.0486,clear,16.2
TS09-IY-5666,truck,15.1,27.6,1547,0.631,0.0096,fog,8.38
TS08-VS-2728,truck,53.9,12.5,5982,0.038,-0.0039,fog,37.88
TS10-QH-4875,van,18.2,92.5,439,0.776,0.085,rain,9.51
TS11-ES-8482,bus,58.5,14.2,3960,0.892,-0.0125,clear,54.59
TS11-IG-9408,truck,31.1,40.4,2272,0.557,0.0572,fog,18.57
TS09-ON-5630,van,15.6,64.9,2299,0.7,0.0532,clear,6.13
TS10-LK-4605,van,25.3,42.7,1654,0.356,0.0726,clear,8.89
TS10-VO-7096,bus,13.5,43.6,1238,0.502,0.0618,clear,8.17
TS09-UK-4789,ev_van,50.5,72.0,1125,0.798,0.0804,clear,7.43
TS07-GT-1781,bus,9.8,62.0,3183,0.876,-0.0154,clear,5.69
TS08-UW-4737,van,52.8,55.0,2989,0.115,0.0316,clear,16.14
TS09-NU-5223,truck,5.6,85.6,3947,0.017,-0.0103,rain,2.67
TS07-LG-7154,van,20.1,21.0,623,0.374,0.0286,rain,7.39
TS07-PD-9747,ev_van,11.0,51.0,1477,0.391,0.0473,clear,1.15
TS10-DY-6161,van,42.1,31.8,817,0.773,0.0513,clear,16.62
TS10-BE-8270,van,32.2,15.1,2663,0.009,0.091,rain,18.73
TS09-QZ-4854,van,56.5,93.3,2535,0.764,0.0906,clear,38.15
TS08-UB-5094,bus,23.9,72.9,946,0.536,0.0172,clear,13.02
TS11-FH-5252,van,5.3,29.9,1847,0.698,0.0639,rain,2.7
TS07-BG-9079,van,46.4,45.4,2150,0.509,0.0655,clear,18.46
TS08-TL-7842,ev_van,36.0,30.8,779,0.791,0.0949,clear,5.33
TS08-WJ-8123,bus,50.2,68.8,3833,0.437,-0.0099,clear,27.45
TS11-LR-2067,truck,27.3,41.1,3809,0.346,0.0541,clear,15.4
TS09-JY-9405,van,45.1,88.3,1550,0.637,0.0289,clear,19.7
TS10-YZ-7910,truck,12.8,29.2,4500,0.444,0.0217,rain,8.46
TS09-FV-2749,truck,60.0,41.0,4647,0.303,0.0541,clear,33.08
TS07-WC-2277,truck,12.9,89.3,5736,0.914,0.0135,clear,10.34
TS09-PB-4403,van,50.3,85.4,1467,0.723,-0.0157,fog,19.03
TS08-HE-7095,truck,15.1,36.3,5837,0.197,0.0733,clear,9.42
TS09-YA-7997,truck,47.6,52.1,3990,0.74,-0.0096,fog,22.98
TS11-MS-4965,truck,52.1,85.3,5370,0.252,0.0194,clear,31.31
TS09-XN-6202,ev_van,53.0,67.7,805,0.431,0.0514,clear,5.54
TS11-ME-7144,van,30.1,64.9,1717,0.217,0.0548,rain,10.9
TS10-GS-1573,truck,27.4,66.8,3850,0.113,0.06,fog,14.17
TS08-WQ-6464,truck,50.5,88.4,2557,0.399,0.0993,rain,41.66
TS10-EY-3682,van,36.0,54.9,374,0.555,0.0282,rain,10.97
TS10-ZG-6709,truck,38.4,27.1,4179,0.302,-0.0035,rain,20.97
TS07-QL-1649,van,16.5,51.2,227,0.075,-0.0034,clear,3.22
TS10-ZC-9034,bus,28.4,72.5,2461,0.25,0.0412,rain,17.91
TS11-OX-3784,ev_van,24.1,52.8,1053,0.246,0.026,clear,2.18
TS10-SP-8499,truck,40.9,38.0,5143,0.591,0.0896,clear,32.42
TS11-UP-9792,van,14.2,67.3,2965,0.282,0.0413,clear,5.37
TS09-QE-3890,truck,26.1,49.4,6892,0.534,0.0342,clear,16.02
TS11-MN-8346,ev_van,51.4,91.9,2443,0.47,0.0835,clear,10.15
TS08-GA-3082,ev_van,34.1,41.2,2387,0.266,0.0755,clear,4.63
TS09-SI-4999,van,54.1,71.6,408,0.741,0.0657,clear,18.64
TS08-VN-2293,bus,16.3,58.1,1835,0.668,0.0433,rain,10.4
TS10-IW-3412,truck,28.1,18.4,2517,0.68,0.0082,clear,17.27
TS11-SD-7833,van,31.5,51.0,399,0.434,0.0481,clear,8.44
TS10-LE-5301,van,25.8,14.4,2571,0.317,-0.0061,rain,11.93
TS10-DI-7315,truck,42.0,77.6,7184,0.591,0.0444,clear,32.44
TS09-ZF-8000,bus,11.5,73.0,3709,0.959,0.0822,clear,10.75
TS09-FY-6607,bus,32.6,16.2,5368,0.434,0.0418,fog,35.32
TS09-HW-1271,van,10.9,53.5,2200,0.665,-0.0118,rain,3.4
TS07-EQ-1923,van,38.9,91.8,1434,0.442,-0.0162,clear,13.35
TS10-FR-8159,van,50.3,35.6,620,0.933,0.0833,clear,19.5
TS11-HB-7812,van,4.1,87.1,2884,0.265,0.0069,clear,1.76
TS09-YE-6167,truck,29.0,24.5,5600,0.458,0.0431,clear,21.37
TS07-MA-7750,bus,31.1,12.5,2254,0.494,0.0732,clear,31.66
TS10-CM-4853,truck,44.1,56.0,1203,0.729,0.0104,clear,20.0
TS10-ML-8478,van,7.3,31.9,2437,0.721,0.0685,fog,4.09
TS09-VX-8633,bus,26.1,85.0,4852,0.739,-0.011,rain,22.12
TS11-SO-5774,bus,47.8,67.9,3349,0.733,0.0698,rain,40.06
TS08-VS-8858,truck,33.3,69.0,8000,0.47,-0.0123,rain,20.92
TS10-MH-9869,truck,45.7,67.9,3214,0.156,0.0133,rain,20.27
TS10-WP-5593,van,23.7,68.4,2838,0.87,0.0108,clear,9.99
TS07-BS-3020,truck,55.4,74.0,5116,0.325,0.087,fog,39.35
TS07-UQ-2000,truck,7.4,67.6,5944,0.11,0.0441,rain,4.31
TS09-MA-6443,van,8.2,81.2,2768,0.129,0.0812,rain,3.77
TS08-WD-8623,bus,33.1,58.3,5021,0.495,0.0499,clear,26.06
TS07-TU-4668,bus,29.8,41.1,1874,0.426,0.0768,clear,19.65
TS08-DI-7026,bus,39.4,50.7,5230,0.664,0.0462,clear,29.99
TS10-EA-6051,van,16.1,48.5,1711,0.612,0.034,clear,5.55
TS09-ZT-5952,truck,15.9,39.6,550,0.107,0.059,rain,7.25
TS09-QL-7097,van,45.7,46.5,2087,0.297,0.0144,fog,14.44
TS07-VW-4914,ev_van,19.6,44.0,1349,0.896,0.0902,rain,3.07
TS09-MV-2583,van,44.5,21.2,1703,0.767,0.089,clear,25.3
TS08-PS-3661,bus,39.5,80.9,2587,0.871,-0.0113,clear,26.34
TS07-NQ-7898,van,7.7,74.8,379,0.022,0.09,clear,2.21
TS07-AK-6074,bus,43.5,40.0,1245,0.912,0.0018,clear,24.76
TS07-EK-3514,bus,53.1,90.4,4587,0.861,0.0618,clear,62.79
TS10-AX-2524,bus,49.5,90.8,1559,0.452,0.0788,clear,42.44
TS09-ZR-9985,truck,3.5,83.1,5096,0.674,0.0089,clear,2.3
TS07-SB-6506,truck,33.8,14.4,4427,0.272,-0.0065,clear,21.42
TS08-UD-9068,bus,55.1,42.8,1484,0.659,0.0707,clear,38.94
TS09-NO-1317,truck,37.1,50.0,2388,0.799,0.0331,fog,20.26
TS08-SY-9860,bus,19.5,71.7,2425,0.484,0.0384,fog,13.2
TS09-GM-5170,van,14.1,64.7,2665,0.028,0.0714,rain,5.15
TS08-JW-4513,ev_van,42.0,68.3,2365,0.416,0.0105,clear,4.81
TS07-SR-4405,truck,47.0,75.7,3217,0.725,-0.0083,clear,25.29
TS10-YY-8106,van,55.0,90.7,329,0.704,0.0949,clear,24.38
TS09-AN-8366,bus,54.6,57.8,3685,0.486,0.064,rain,40.24
TS11-UZ-5647,truck,22.3,87.0,3457,0.986,0.0583,rain,20.31
TS07-MI-8518,truck,37.4,79.6,4040,0.117,0.02,rain,20.62
TS10-LK-2435,truck,8.8,40.0,3647,0.158,0.0995,clear,5.37
TS07-IG-3386,truck,8.4,79.5,5306,0.258,0.0067,fog,4.52
TS11-RO-2609,truck,7.1,21.7,2575,0.804,0.0014,rain,5.08
TS11-QN-5193,bus,55.8,25.2,5377,0.763,0.0182,clear,52.42
TS09-VS-5364,bus,11.7,94.4,2643,0.773,0.0687,clear,12.49
TS10-YI-9103,truck,30.5,47.6,2865,0.88,0.0084,clear,15.13
TS10-EZ-7174,truck,27.7,50.2,7399,0.443,0.0175,clear,15.43
TS08-FX-8408,truck,21.5,90.9,2994,0.319,0.0436,clear,14.7
TS07-QC-3646,bus,33.7,42.0,682,0.6,0.058,rain,22.15
TS09-GN-4865,truck,3.2,31.7,1412,0.41,-0.0021,clear,1.42
TS09-UE-8164,bus,24.7,18.5,4343,0.524,0.0586,fog,25.63
TS08-AL-3720,truck,30.3,55.4,4586,0.14,0.0257,clear,14.01
TS07-KW-6269,truck,48.8,28.6,4370,0.396,0.0215,fog,30.14
TS10-DB-4017,ev_van,43.0,17.4,389,0.473,-0.0105,clear,4.57
TS10-XC-5288,truck,51.4,79.5,1480,0.087,0.0969,fog,30.01
TS08-TF-5362,truck,24.4,39.3,3290,0.994,0.0632,clear,16.85
TS11-MU-6596,truck,11.0,60.1,3694,0.038,-0.008,clear,3.93
TS09-GZ-3247,ev_van,25.9,20.7,1066,0.92,0.0239,fog,3.96
TS11-ZN-8820,van,57.9,54.0,1608,0.08,-0.0104,clear,12.88
